,project,module,commit,path_test,test_name,path_src,class_name,mutation,no_mutations,line_coverage,AssertionRoulette,EagerTest,LazyTest,MysteryGuest,SensitiveEquality,ResourceOptimism,ForTestersOnly,IndirectTesting,LOC_prod,HALSTEAD_prod,RFC_prod,CBO_prod,MPC_prod,IFC_prod,DAC_prod,DAC2_prod,LCOM1_prod,LCOM2_prod,LCOM3_prod,LCOM4_prod,CONNECTIVITY_prod,LCOM5_prod,COH_prod,TCC_prod,LCC_prod,ICH_prod,WCM_prod,NOA_prod,NOPA_prod,NOP_prod,McCABE_prod,LOC_test,HALSTEAD_test,RFC_test,CBO_test,MPC_test,IFC_test,DAC_test,DAC2_test,LCOM1_test,LCOM2_test,LCOM3_test,LCOM4_test,CONNECTIVITY_test,LCOM5_test,COH_test,TCC_test,LCC_test,ICH_test,WCM_test,NOA_test,NOPA_test,NOP_test,McCABE_test,csm_CDSBP,csm_CC,csm_FD,csm_Blob,csm_SC,csm_MC,csm_LM,csm_FE,prod_readability,test_readability
45,closure-stylesheets,,4c7ada0a6ef1733436c7d93de6e9bb8734409678,/home/dorma10/mutation-analysis/projects/closure-stylesheets/tests/com/google/common/css/compiler/passes/EvaluateCompileConstantsTest.java,com.google.common.css.compiler.passes.EvaluateCompileConstantsTest,/home/dorma10/mutation-analysis/projects/closure-stylesheets/src/com/google/common/css/compiler/passes/EvaluateCompileConstants.java,com.google.common.css.compiler.passes.EvaluateCompileConstants,0.5507246376811594,69.0,0.9615384615384616,True,False,False,False,True,False,False,False,95,586.018118729602,22,9,16,16,2,2,11,7,4,7,0.2,4,0.4166666666666667,0,0,0.0,6,2,0,2,13,71,319.3409647398746,33,8,29,29,1,1,6,6,0,0,-1.0,3,0.25,0,0,0.0,4,1,0,1,8,False,False,False,False,False,False,False,False,0.6297039488951365,0.4200454503297806
46,closure-stylesheets,,4c7ada0a6ef1733436c7d93de6e9bb8734409678,/home/dorma10/mutation-analysis/projects/closure-stylesheets/tests/com/google/common/css/compiler/passes/StrictCss2Test.java,com.google.common.css.compiler.passes.StrictCss2Test,/home/dorma10/mutation-analysis/projects/closure-stylesheets/src/com/google/common/css/compiler/passes/StrictCss2.java,com.google.common.css.compiler.passes.StrictCss2,0.5760000000000001,125.0,0.8666666666666667,False,False,False,False,False,False,False,False,173,998.4660165505493,23,14,16,16,8,5,20,19,1,1,-0.3333333333333333,0,0.17857142857142858,0,0,0.0,7,8,0,4,18,194,772.8235540522647,72,5,48,48,1,1,210,144,66,66,0.1699604743083004,12,0.5,0,0,0.0,24,1,0,1,48,False,False,False,False,False,True,False,False,0.795580233846392,0.7475392669439316
47,closure-stylesheets,,4c7ada0a6ef1733436c7d93de6e9bb8734409678,/home/dorma10/mutation-analysis/projects/closure-stylesheets/tests/com/google/common/css/compiler/passes/VerifyRecognizedPropertiesTest.java,com.google.common.css.compiler.passes.VerifyRecognizedPropertiesTest,/home/dorma10/mutation-analysis/projects/closure-stylesheets/src/com/google/common/css/compiler/passes/VerifyRecognizedProperties.java,com.google.common.css.compiler.passes.VerifyRecognizedProperties,0.4732824427480916,131.0,0.7407407407407407,False,False,False,False,False,False,False,True,108,627.023259407818,23,11,19,19,3,3,2,0,4,4,0.3333333333333333,1,0.5833333333333334,0,0,0.0,4,3,0,3,9,67,287.74743273580447,12,8,7,7,1,1,7,4,3,3,-0.16666666666666666,2,0.6,0,0,0.0,5,1,0,1,10,False,False,False,False,False,True,False,True,0.7218809425830841,0.8000961899757385
48,closure-stylesheets,,4c7ada0a6ef1733436c7d93de6e9bb8734409678,/home/dorma10/mutation-analysis/projects/closure-stylesheets/tests/com/google/common/css/compiler/passes/CreateMixinsTest.java,com.google.common.css.compiler.passes.CreateMixinsTest,/home/dorma10/mutation-analysis/projects/closure-stylesheets/src/com/google/common/css/compiler/passes/CreateMixins.java,com.google.common.css.compiler.passes.CreateMixins,0.7819148936170213,188.0,0.9615384615384616,True,False,False,False,False,False,False,False,138,778.5771047956938,40,17,34,34,6,3,5,0,10,12,0.7,0,0.3333333333333333,0,0,0.0,6,6,0,2,13,91,373.2821714139725,31,8,24,24,0,0,21,21,0,0,-0.4,0,0.0,0,0,0.0,7,0,0,0,13,False,False,False,False,False,True,False,True,0.4963007420301437,0.6721192172595433
49,closure-stylesheets,,4c7ada0a6ef1733436c7d93de6e9bb8734409678,/home/dorma10/mutation-analysis/projects/closure-stylesheets/tests/com/google/common/css/compiler/passes/RemoveDefaultDeclarationsTest.java,com.google.common.css.compiler.passes.RemoveDefaultDeclarationsTest,/home/dorma10/mutation-analysis/projects/closure-stylesheets/src/com/google/common/css/compiler/passes/RemoveDefaultDeclarations.java,com.google.common.css.compiler.passes.RemoveDefaultDeclarations,0.036764705882352935,136.0,0.9310344827586208,False,True,False,False,False,False,False,False,95,428.46807136384734,19,7,12,12,2,2,13,5,8,10,0.26666666666666666,4,0.5,0,0,0.0,7,2,0,2,15,182,606.9914224588309,36,11,27,27,1,1,0,0,36,36,1.0,0,1.0,0,0,0.0,9,1,0,0,9,False,False,False,False,False,False,False,False,0.7382704274994987,0.7327864434983995
50,closure-stylesheets,,4c7ada0a6ef1733436c7d93de6e9bb8734409678,/home/dorma10/mutation-analysis/projects/closure-stylesheets/tests/com/google/common/css/compiler/passes/MarkDefaultDefinitionsTest.java,com.google.common.css.compiler.passes.MarkDefaultDefinitionsTest,/home/dorma10/mutation-analysis/projects/closure-stylesheets/src/com/google/common/css/compiler/passes/MarkDefaultDefinitions.java,com.google.common.css.compiler.passes.MarkDefaultDefinitions,0.6382978723404256,47.0,1.0,True,False,False,False,False,False,False,True,66,412.48482839417375,7,5,4,4,2,2,2,1,1,1,-1.0,2,0.5,0,0,0.0,3,2,0,2,7,102,316.90224469148535,47,7,42,42,0,0,10,10,0,4,0.0,0,0.0,0,0,0.0,5,0,0,0,9,False,False,False,False,False,False,False,False,0.651409387588501,0.6456880807876587
51,closure-stylesheets,,4c7ada0a6ef1733436c7d93de6e9bb8734409678,/home/dorma10/mutation-analysis/projects/closure-stylesheets/tests/com/google/common/css/compiler/passes/RecordingSubstitutionMapTest.java,com.google.common.css.compiler.passes.RecordingSubstitutionMapTest,/home/dorma10/mutation-analysis/projects/closure-stylesheets/src/com/google/common/css/RecordingSubstitutionMap.java,com.google.common.css.RecordingSubstitutionMap,0.6842105263157895,57.0,0.76,True,True,False,False,False,False,False,True,140,1044.7102569728122,15,7,11,11,3,3,1,0,5,5,0.6666666666666666,1,0.6666666666666666,0,0,0.0,4,3,0,3,10,182,821.9422149357921,57,21,48,48,3,3,18,0,18,20,0.42857142857142855,2,0.4814814814814815,0,0,0.0,9,3,0,3,22,False,False,False,False,False,False,False,False,0.7886119708418846,0.7083703908655379
52,closure-stylesheets,,4c7ada0a6ef1733436c7d93de6e9bb8734409678,/home/dorma10/mutation-analysis/projects/closure-stylesheets/tests/com/google/common/css/compiler/passes/MarkRemovableRulesetNodesForChunkTest.java,com.google.common.css.compiler.passes.MarkRemovableRulesetNodesForChunkTest,/home/dorma10/mutation-analysis/projects/closure-stylesheets/src/com/google/common/css/compiler/passes/MarkRemovableRulesetNodesForChunk.java,com.google.common.css.compiler.passes.MarkRemovableRulesetNodesForChunk,0.5396825396825397,63.0,1.0,True,False,False,False,False,False,False,False,60,354.19820926613204,9,5,7,7,1,1,0,0,1,1,0.0,0,1.0,0,0,0.0,2,1,0,1,4,124,372.9661914773645,50,11,43,43,1,1,20,19,1,6,0.0,5,0.2857142857142857,0,0,0.0,7,1,0,1,10,False,False,False,False,False,False,False,False,0.6639208197593689,0.7198406330176762
53,closure-stylesheets,,4c7ada0a6ef1733436c7d93de6e9bb8734409678,/home/dorma10/mutation-analysis/projects/closure-stylesheets/tests/com/google/common/css/compiler/passes/SplitRulesetNodesTest.java,com.google.common.css.compiler.passes.SplitRulesetNodesTest,/home/dorma10/mutation-analysis/projects/closure-stylesheets/src/com/google/common/css/compiler/passes/SplitRulesetNodes.java,com.google.common.css.compiler.passes.SplitRulesetNodes,0.4909090909090909,55.0,1.0,True,False,False,False,True,False,False,False,84,421.3648418727036,17,10,13,13,1,1,0,0,6,6,1.0,0,1.0,0,0,0.0,4,1,0,1,7,114,449.41239171404334,30,17,26,26,0,0,6,6,0,1,-0.6666666666666666,0,0.0,0,0,0.0,4,0,0,0,5,False,False,False,False,False,False,False,True,0.6398590728640556,0.4626735374331474
54,closure-stylesheets,,4c7ada0a6ef1733436c7d93de6e9bb8734409678,/home/dorma10/mutation-analysis/projects/closure-stylesheets/tests/com/google/common/css/compiler/passes/UnrollLoopsTest.java,com.google.common.css.compiler.passes.UnrollLoopsTest,/home/dorma10/mutation-analysis/projects/closure-stylesheets/src/com/google/common/css/compiler/passes/UnrollLoops.java,com.google.common.css.compiler.passes.UnrollLoops,0.6648351648351648,182.0,0.9736842105263158,False,False,False,False,False,False,False,False,153,1475.822174796935,35,21,29,29,4,3,11,7,4,8,0.3,1,0.2916666666666667,0,0,0.0,6,4,0,2,15,82,368.59637995051554,16,4,10,10,0,0,15,15,0,0,-0.5,0,0.0,0,0,0.0,6,0,0,0,16,False,False,False,False,False,True,False,True,0.6385271959006786,0.7930477013190588
55,closure-stylesheets,,4c7ada0a6ef1733436c7d93de6e9bb8734409678,/home/dorma10/mutation-analysis/projects/closure-stylesheets/tests/com/google/common/css/compiler/passes/BiDiFlipperTest.java,com.google.common.css.compiler.passes.BiDiFlipperTest,/home/dorma10/mutation-analysis/projects/closure-stylesheets/src/com/google/common/css/compiler/passes/BiDiFlipper.java,com.google.common.css.compiler.passes.BiDiFlipper,0.4751958224543081,1149.0,0.7518518518518519,False,False,False,False,True,False,False,False,667,4402.10541409668,99,26,81,81,13,6,145,137,8,22,0.036764705882352935,1,0.0811965811965812,0,0,0.0,18,13,2,11,66,291,1270.5770312276798,46,22,41,41,0,0,10,10,0,0,-0.6666666666666666,0,0.0,0,0,0.0,5,0,0,0,5,False,False,False,True,False,True,False,True,0.6298795499735408,0.5694063067436218
56,closure-stylesheets,,4c7ada0a6ef1733436c7d93de6e9bb8734409678,/home/dorma10/mutation-analysis/projects/closure-stylesheets/tests/com/google/common/css/compiler/passes/MapChunkAwareNodesToChunkTest.java,com.google.common.css.compiler.passes.MapChunkAwareNodesToChunkTest,/home/dorma10/mutation-analysis/projects/closure-stylesheets/src/com/google/common/css/compiler/passes/MapChunkAwareNodesToChunk.java,com.google.common.css.compiler.passes.MapChunkAwareNodesToChunk,0.32098765432098764,81.0,0.8461538461538461,True,True,False,False,False,False,False,False,129,935.877838320854,30,13,20,20,2,2,41,37,4,16,0.19444444444444445,8,0.25,0,0,0.0,10,2,0,2,21,247,1427.9844669741715,57,19,46,46,24,8,20,0,35,39,0.6444444444444445,0,0.2575757575757576,0,0,0.0,11,24,0,0,15,False,False,False,False,False,True,False,False,0.7877837777137756,0.4813238481821662
57,closure-stylesheets,,4c7ada0a6ef1733436c7d93de6e9bb8734409678,/home/dorma10/mutation-analysis/projects/closure-stylesheets/tests/com/google/common/css/compiler/passes/CssClassRenamingTest.java,com.google.common.css.compiler.passes.CssClassRenamingTest,/home/dorma10/mutation-analysis/projects/closure-stylesheets/src/com/google/common/css/compiler/passes/CssClassRenaming.java,com.google.common.css.compiler.passes.CssClassRenaming,0.44565217391304346,92.0,0.9629629629629628,False,False,False,False,False,False,False,False,83,388.34118333737007,15,7,11,11,3,2,0,0,6,6,1.0,1,0.6666666666666666,0,0,0.0,4,3,0,3,8,146,607.1379846148202,40,18,32,32,0,0,28,28,0,4,-0.14285714285714285,0,0.0,0,0,0.0,8,0,0,0,14,False,False,False,False,False,False,False,False,0.6259837895631789,0.6901061609387398
